1250;2023-04-14;46
1251;2023-04-11;43
1252;2023-04-07;45
1253;2023-04-04;45
1254;2023-03-31;47
1255;2023-03-28;22
1256;2023-03-24;33
1257;2023-03-21;40
1258;2023-03-17;37
1259;2023-03-14;32
1260;2023-03-10;41
1261;2023-03-07;44
1262;2023-03-03;44
1263;2023-02-28;42
1264;2023-02-24;48
1265;2023-02-21;39
1266;2023-02-17;41
1267;2023-02-14;36
1268;2023-02-10;29
1269;2023-02-07;42
1270;2023-02-03;39
1271;2023-01-31;41
1272;2023-01-27;30
1273;2023-01-24;42
1274;2023-01-20;38
1275;2023-01-17;30
1276;2023-01-13;37
1277;2023-01-10;37
1278;2023-01-06;40
1279;2025-01-17;41
1280;2025-01-14;48
1281;2025-01-10;36
1282;2025-01-07;44
1283;2025-01-03;38
1284;2024-12-31;33
1285;2024-12-27;39
1286;2024-12-24;43
1287;2024-12-20;32
1288;2024-12-17;50
1289;2024-12-13;47
1290;2024-12-10;46
1291;2024-12-06;41
1292;2024-12-03;41
1293;2024-11-29;49
1294;2024-11-26;49
1295;2024-11-22;43
1296;2024-11-19;50
1297;2024-11-15;35
1298;2024-11-12;39
1299;2024-11-08;44
1300;2024-11-05;47
1301;2024-11-01;41
1302;2024-10-29;47
1303;2024-10-25;47
1304;2024-10-22;49
1305;2024-10-18;47
1306;2024-10-15;46
1307;2024-10-11;49
1308;2024-10-08;48
1309;2024-10-04;49
1310;2024-10-01;41
1311;2024-09-27;50
1312;2024-09-24;45
1313;2024-09-20;37
1314;2024-09-17;47
1315;2024-09-13;41
1316;2024-09-10;38
1317;2024-09-06;39
1318;2024-09-03;50
1319;2024-08-30;46
1320;2024-08-27;50
1321;2024-08-23;42
1322;2024-08-20;39
1323;2024-08-16;50
1324;2024-08-13;49
1325;2024-08-09;44
1326;2024-08-06;48
1327;2024-08-02;40
1328;2024-07-30;49
1329;2024-07-26;39
1330;2024-07-23;41
1331;2024-07-19;29
1332;2024-07-16;49
1333;2024-07-12;44
1334;2024-07-09;50
1335;2024-07-05;44
1336;2024-07-02;39
1337;2024-06-28;33
1338;2024-06-25;45
1339;2024-06-21;47
1340;2024-06-18;45
1341;2024-06-14;49
1342;2024-06-11;49
1343;2024-06-07;36
1344;2024-06-04;37
1345;2024-05-31;29
1346;2024-05-28;43
1347;2024-05-24;50
1348;2024-05-21;46
1349;2024-05-17;50
1350;2024-05-14;43
1351;2024-05-10;43
1352;2024-05-07;48
1353;2024-05-03;38
1354;2024-04-30;48
1355;2024-04-26;48
1356;2024-04-23;39
1357;2024-04-19;42
1358;2024-04-16;46
1359;2024-04-12;50
1360;2024-04-09;50
1361;2024-04-05;46
1362;2024-04-02;49
1363;2024-03-29;48
1364;2024-03-26;43
1365;2024-03-22;44
1366;2024-03-19;46
1367;2024-03-15;46
1368;2024-03-12;34
1369;2024-03-08;47
1370;2024-03-05;49
1371;2024-03-01;47
1372;2024-02-27;46
1373;2024-02-23;47
1374;2024-02-20;48
1375;2024-02-16;46
1376;2024-02-13;49
1377;2024-02-09;42
1378;2024-02-06;50
1379;2024-02-02;42
1380;2024-01-30;40
1381;2024-01-26;35
1382;2024-01-23;49
1383;2024-01-19;50
1384;2024-01-16;44
1385;2024-01-12;36
1386;2024-01-09;28
1387;2024-01-05;50
1388;2024-01-02;50
1389;2023-12-29;42
1390;2023-12-26;49
1391;2023-12-22;47
1392;2023-12-19;38
1393;2023-12-15;45
1394;2023-12-12;42
1395;2023-12-08;34
1396;2023-12-05;47
1397;2023-12-01;46
1398;2023-11-28;39
1399;2023-11-24;46
1400;2023-11-21;42
1401;2023-11-17;37
1402;2023-11-14;50
1403;2023-11-10;48
1404;2023-11-07;44
1405;2023-11-03;40
1406;2023-10-31;44
1407;2023-10-27;36
1408;2023-10-24;47
1409;2023-10-20;50
1410;2023-10-17;25
1411;2023-10-13;33
1412;2023-10-10;47
1413;2023-10-06;41
1414;2023-10-03;47
1415;2023-09-29;46
1416;2023-09-26;47
1417;2023-09-22;43
1418;2023-09-19;48
1419;2023-09-15;44
1420;2023-09-12;37
1421;2023-09-08;34
1422;2023-09-05;47
1423;2023-09-01;46
1424;2023-08-29;40
1425;2023-08-25;45
1426;2023-08-22;50
1427;2023-08-18;50
1428;2023-08-15;49
1429;2023-08-11;37
1430;2023-08-08;49
1431;2023-08-04;47
1432;2023-08-01;46
1433;2023-07-28;48
1434;2023-07-25;48
1435;2023-07-21;41
1436;2023-07-18;49
1437;2023-07-14;48
1438;2023-07-11;48
1439;2023-07-07;40
1440;2023-07-04;43
1441;2023-06-30;49
1442;2023-06-27;38
1443;2023-06-23;46
1444;2023-06-20;48
1445;2023-06-16;49
1446;2023-06-13;45
1447;2023-06-09;44
1448;2023-06-06;39
1449;2023-06-02;49
1450;2023-05-30;38
1451;2023-05-26;37
1452;2023-05-23;34
1453;2023-05-19;47
1454;2023-05-16;49
1455;2023-05-12;48
1456;2023-05-09;50
1457;2023-05-05;32
1458;2023-05-02;36
1459;2023-04-28;45
1460;2023-04-25;39
1461;2023-04-21;46
1462;2023-04-18;36
1463;2023-04-14;49
1464;2023-04-11;44
1465;2023-04-07;46
1466;2023-04-04;48
1467;2023-03-31;50
1468;2023-03-28;49
1469;2023-03-24;46
1470;2023-03-21;50
1471;2023-03-17;46
1472;2023-03-14;41
1473;2023-03-10;43
1474;2023-03-07;45
1475;2023-03-03;46
1476;2023-02-28;43
1477;2023-02-24;49
1478;2023-02-21;49
1479;2023-02-17;45
1480;2023-02-14;38
1481;2023-02-10;34
1482;2023-02-07;50
1483;2023-02-03;45
1484;2023-01-31;48
1485;2023-01-27;35
1486;2023-01-24;45
1487;2023-01-20;49
1488;2023-01-17;45
1489;2023-01-13;47
1490;2023-01-10;45
1491;2023-01-06;50
